Wavelength (microns),H2O Transmittance,H2O Absorption,CO2 Transmittance,CO2 Absorption,CH4 Transmittance,CH4 Absorption,O3 Transmittance,O3 Absorption,N2O Transmittance,N2O Absorption,N2 Transmittance,N2 Absorption,O2 Transmittance,O2 Absorption
3.000000000000,0.993723451338,0.006276548662,0.999983853659,0.000016146341,0.999985812969,0.000014187031,0.999901873728,0.000098126272,0.977516629997,0.022483370003,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.000400053341,0.993712685805,0.006287314195,0.999984058269,0.000015941731,0.999985724904,0.000014275096,0.999900154076,0.000099845924,0.978039959820,0.021960040180,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.000800213391,0.993705120672,0.006294879328,0.999984227210,0.000015772790,0.999985634969,0.000014365031,0.999898472718,0.000101527282,0.978553874878,0.021446125122,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.001200480193,0.993698203106,0.006301796894,0.999984385828,0.000015614172,0.999985542490,0.000014457510,0.999896824669,0.000103175331,0.979068461405,0.020931538595,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.001600853789,0.993693736655,0.006306263345,0.999984508139,0.000015491861,0.999985450087,0.000014549913,0.999895258151,0.000104741849,0.979572157428,0.020427842572,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.002001334223,0.993691850379,0.006308149621,0.999984568647,0.000015431353,0.999985348672,0.000014651328,0.999893761739,0.000106238261,0.980075808302,0.019924191698,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.002401921538,0.993693036562,0.006306963438,0.999984616286,0.000015383714,0.999985239718,0.000014760282,0.999892349057,0.000107650943,0.980568064485,0.019431935515,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.002802615775,0.993697583609,0.006302416391,0.999984648216,0.000015351784,0.999985136457,0.000014863543,0.999890999764,0.000109000236,0.981059514760,0.018940485240,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.003203416979,0.993701403043,0.006298596957,0.999984616128,0.000015383872,0.999985033749,0.000014966251,0.999889731947,0.000110268053,0.981540056805,0.018459943195,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.003604325191,0.993706053273,0.006293946727,0.999984555364,0.000015444636,0.999984929786,0.000015070214,0.999888541323,0.000111458677,0.982018051545,0.017981948455,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.004005340454,0.993714811555,0.006285188445,0.999984488080,0.000015511920,0.999984817730,0.000015182270,0.999887432224,0.000112567776,0.982485937904,0.017514062096,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.004406462813,0.993721501252,0.006278498748,0.999984391812,0.000015608188,0.999984693603,0.000015306397,0.999886400512,0.000113599488,0.982949675764,0.017050324236,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.004807692308,0.993725301768,0.006274698232,0.999984247649,0.000015752351,0.999984569436,0.000015430564,0.999885452986,0.000114547014,0.983403876976,0.016596123024,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.005209028984,0.993728255755,0.006271744245,0.999984099861,0.000015900139,0.999984444341,0.000015555659,0.999884590168,0.000115409832,0.983853014651,0.016146985349,1.000000000000,0.000000000000,1.000000000000,0.000000000000
3.005610472883,0.993730205168,0.006269794832,0.999983933517,0.000016066483,0.999984315406,0.000015684594,0.999883798496,0.000116201504,0.984293197316,0.015706802684,1.000000000000,0.000000000000,1.000000000000,0.000000000000
