Time (s),Position (m)
6.16,0.008292
6.2,0.009246
6.24,0.009038
6.28,0.008136
6.32,0.005915
6.36,0.003347
6.4,0.000501
6.44,-0.002431
6.48,-0.005294
6.52,-0.007306
6.56,-0.008642
6.6,-0.008937
6.64,-0.008382
6.68,-0.006751
6.72,-0.004634
6.76,-0.001928
6.8,0.001039
6.84,0.003972
6.88,0.006539
6.92,0.00857
6.96,0.009472
7,0.008986
7.04,0.007893
7.08,0.005533
7.12,0.002844
7.16,-0.000297
7.2,-0.002917
7.24,-0.005554
7.28,-0.007463
7.32,-0.008625
7.36,-0.008937
7.4,-0.00807
7.44,-0.006664
7.48,-0.004287
7.52,-0.001563
7.56,0.001803
7.6,0.004579
7.64,0.006921
7.68,0.008327
7.72,0.009055
7.76,0.008535
7.8,0.007095
7.84,0.005186
7.88,0.002202
7.92,-0.000748
7.96,-0.003663
8,-0.005918
8.04,-0.007723
8.08,-0.008573
8.12,-0.00859
8.16,-0.007445
8.2,-0.005866
8.24,-0.003507
8.28,-0.000835
8.32,0.002237
8.36,0.004856
8.4,0.007372
8.44,0.008604
8.48,0.008917
8.52,0.008223
8.56,0.006383
8.6,0.00411
8.64,0.001143
8.68,-0.001702
8.72,-0.004461
8.76,-0.006248
8.8,-0.007879
8.84,-0.008504
8.88,-0.008313
8.92,-0.007393
8.96,-0.005554
9,-0.003125
9.04,6.8E-05
9.08,0.002844
9.12,0.005568
9.16,0.007234
9.2,0.008448
9.24,0.0085
9.28,0.00765
9.32,0.005741
9.36,0.003763
9.4,0.000848
9.44,-0.001928
9.48,-0.00453
9.52,-0.006682
9.56,-0.007948
9.6,-0.008434
9.64,-0.007653
9.68,-0.006578
9.72,-0.0046
9.76,-0.002257
9.8,0.000536
9.84,0.003226
9.88,0.005689
9.92,0.00732
9.96,0.008396
10,0.00824
10.04,0.007181
10.08,0.005308
10.12,0.00267
10.16,-2E-06
10.2,-0.002813
10.24,-0.004791
10.28,-0.006716
10.32,-0.007636
10.36,-0.008
10.4,-0.007393
10.44,-0.006144
10.48,-0.003802
10.52,-0.001268
10.56,0.001577
10.6,0.004093
10.64,0.006123
10.68,0.007528
10.72,0.00798
10.76,0.007633
10.8,0.006262
10.84,0.004336
10.88,0.001924
10.92,-0.000748
10.96,-0.00342
11,-0.005467
11.04,-0.007011
11.08,-0.00774
11.12,-0.007636
11.16,-0.006526
11.2,-0.004929
11.24,-0.002882
11.28,-0.000279
11.32,0.002202
11.36,0.004509
11.4,0.006297
11.44,0.007424
11.48,0.007893
11.52,0.007303
11.56,0.005741
11.6,0.00352
11.64,0.000901
11.68,-0.001685
11.72,-0.004062
11.76,-0.006005
11.8,-0.007011
11.84,-0.007445
11.88,-0.007081
11.92,-0.006074
11.96,-0.00427
12,-0.002101
12.04,0.00064
12.08,0.002913
12.12,0.005481
12.16,0.006887
12.2,0.007737
12.24,0.007528
12.28,0.006574
12.32,0.004752
12.36,0.002427
12.4,-5.4E-05
12.44,-0.002327
12.48,-0.004444
12.52,-0.006179
12.56,-0.007081
12.6,-0.00741
12.64,-0.006803
12.68,-0.005554
12.72,-0.003593
12.76,-0.001043
12.8,0.00149
12.84,0.00385
12.88,0.005724
12.92,0.006904
12.96,0.00739
13,0.006991
13.04,0.006036
13.08,0.004006
13.12,0.001595
13.16,-0.000973
13.2,-0.003402
13.24,-0.005328
13.28,-0.006716
13.32,-0.007029
13.36,-0.006977
13.4,-0.006057
13.44,-0.004548
13.48,-0.002466
13.52,6.8E-05
13.56,0.002445
13.6,0.004492
13.64,0.006123
13.68,0.007424
13.72,0.007563
13.76,0.006869
13.8,0.005099
13.84,0.003069
13.88,0.000536
13.92,-0.001633
13.96,-0.003923
14,-0.005797
14.04,-0.006959
14.08,-0.007272
14.12,-0.006873
14.16,-0.005797
14.2,-0.00401
14.24,-0.001546
14.28,0.000883
14.32,0.003208
14.36,0.00536
14.4,0.006644
14.44,0.007511
14.48,0.007442
14.52,0.006401
14.56,0.004562
14.6,0.00215
14.64,-0.000314
14.68,-0.002656
14.72,-0.004738
14.76,-0.006057
14.8,-0.006821
14.84,-0.007081
14.88,-0.006265
14.92,-0.004999
14.96,-0.003038
15,-0.00073
15.04,0.00182
15.08,0.004006
15.12,0.006088
15.16,0.007129
15.2,0.007476
15.24,0.006852
15.28,0.005446
15.32,0.003711
15.36,0.001213
15.4,-0.00132
15.44,-0.003871
15.48,-0.005658
15.52,-0.006786
15.56,-0.007497
15.6,-0.006959
15.64,-0.005918
15.68,-0.004218
15.72,-0.002257
15.76,0.000328
15.8,0.002705
15.84,0.005013
15.88,0.006696
15.92,0.007563
15.96,0.00765
16,0.006852
16.04,0.005047
16.08,0.002861
16.12,0.000137
16.16,-0.002275
16.2,-0.004339
16.24,-0.006074
16.28,-0.007168
16.32,-0.007445
16.36,-0.006838
16.4,-0.005693
16.44,-0.003732
16.48,-0.001494
16.52,0.001438
16.56,0.00392
16.6,0.005984
16.64,0.007216
16.68,0.007771
16.72,0.007303
16.76,0.00621
16.8,0.004284
16.84,0.001803
16.88,-0.0008
16.92,-0.003316
16.96,-0.005346
17,-0.00689
17.04,-0.007202
17.08,-0.007289
17.12,-0.006404
17.16,-0.004981
17.2,-0.00283
17.24,-0.000401
17.28,0.002445
17.32,0.004509
17.36,0.006592
17.4,0.007754
17.44,0.007858
17.48,0.007234
17.52,0.005568
17.56,0.003382
17.6,0.00071
17.64,-0.001806
17.68,-0.003888
17.72,-0.00578
17.76,-0.007202
17.8,-0.007584
17.84,-0.007168
17.88,-0.005901
17.92,-0.004322
17.96,-0.001702
18,0.000848
18.04,0.003364
18.08,0.005585
18.12,0.007095
18.16,0.00791
18.2,0.007615
18.24,0.006661
18.28,0.005082
18.32,0.002688
18.36,-1.9E-05
18.4,-0.002674
18.44,-0.004791
18.48,-0.006404
18.52,-0.00748
18.56,-0.00774
18.6,-0.007011
18.64,-0.005467
18.68,-0.003489
18.72,-0.00113
18.76,0.00149
18.8,0.003954
18.84,0.006401
18.88,0.007633
18.92,0.008118
18.96,0.007581
19,0.00621
19.04,0.004145
19.08,0.001872
19.12,-0.000973
19.16,-0.003298
19.2,-0.005328
19.24,-0.006925
19.28,-0.007515
19.32,-0.007428
19.36,-0.006526
19.4,-0.004721
19.44,-0.002518
19.48,-3.6E-05
19.52,0.002636
19.56,0.004943
19.6,0.006765
19.64,0.007771
19.68,0.007928
19.72,0.007442
19.76,0.005672
19.8,0.003399
19.84,0.00071
19.88,-0.001876
19.92,-0.004305
19.96,-0.006127
20,-0.007185
20.04,-0.007844
20.08,-0.00715
20.12,-0.006092
20.16,-0.004218
20.2,-0.001962
20.24,0.000692
20.28,0.003278
20.32,0.00595
20.36,0.007442
20.4,0.008309
20.44,0.008118
20.48,0.006973
20.52,0.00503
20.56,0.002636
20.6,-7.1E-05
20.64,-0.002656
20.68,-0.004686
20.72,-0.006491
20.76,-0.00748
20.8,-0.007827
20.84,-0.007116
20.88,-0.005918
20.92,-0.003819
20.96,-0.001112
21,0.001681
21.04,0.004076
21.08,0.006314
21.12,0.007615
21.16,0.008118
21.2,0.00765
21.24,0.006279
21.28,0.004527
21.32,0.001959
21.36,-0.000696
21.4,-0.003281
21.44,-0.00538
21.48,-0.006977
21.52,-0.007619
21.56,-0.007324
21.6,-0.006526
21.64,-0.005051
21.68,-0.002813
21.72,-0.000331
21.76,0.002601
21.8,0.004891
21.84,0.00673
21.88,0.008188
21.92,0.00824
21.96,0.007494
22,0.005707
22.04,0.003538
22.08,0.000762
22.12,-0.001824
22.16,-0.004305
22.2,-0.005884
22.24,-0.007254
22.28,-0.007723
22.32,-0.007393
22.36,-0.006369
22.4,-0.00453
22.44,-0.001928
22.48,0.000848
22.52,0.003416
22.56,0.005828
22.6,0.00739
22.64,0.008257
22.68,0.008014
22.72,0.007008
22.76,0.005342
22.8,0.003069
22.84,0.000311
22.88,-0.002327
22.92,-0.004478
22.96,-0.006421
23,-0.007463
23.04,-0.007705
23.08,-0.006803
23.12,-0.005606
23.16,-0.003611
23.2,-0.001303
23.24,0.001473
23.28,0.004006
23.32,0.006227
23.36,0.007893
23.4,0.008448
23.44,0.007858
23.48,0.006487
23.52,0.00444
23.56,0.001837
23.6,-0.000435
23.64,-0.00309
23.68,-0.005103
23.72,-0.006769
23.76,-0.007445
23.8,-0.007358
23.84,-0.006421
23.88,-0.005242
23.92,-0.002726
23.96,-0.000279
24,0.002445
24.04,0.004909
24.08,0.006782
24.12,0.007962
24.16,0.008223
24.2,0.007789
24.24,0.006088
24.28,0.00392
24.32,0.001178
24.36,-0.001372
24.4,-0.003871
24.44,-0.005727
24.48,-0.006855
24.52,-0.007358
24.56,-0.007168
24.6,-0.006231
24.64,-0.0046
24.68,-0.002292
24.72,0.000658
24.76,0.003035
24.8,0.005741
24.84,0.007355
24.88,0.00817
24.92,0.00817
24.96,0.007147
25,0.005325
25.04,0.003052
25.08,0.000762
25.12,-0.001876
25.16,-0.004287
25.2,-0.00604
25.24,-0.007168
25.28,-0.007515
25.32,-0.007011
25.36,-0.005953
25.4,-0.003749
25.44,-0.001372
25.48,0.001352
25.52,0.003815
25.56,0.006019
25.6,0.00739
25.64,0.008032
25.68,0.007997
25.72,0.006748
25.76,0.00477
25.8,0.002202
25.84,-0.000297
25.88,-0.003003
25.92,-0.005033
25.96,-0.00663
26,-0.007168
26.04,-0.007289
26.08,-0.006716
26.12,-0.005311
26.16,-0.003229
26.2,-0.000783
26.24,0.001942
26.28,0.004405
26.32,0.006626
26.36,0.007858
26.4,0.008014
26.44,0.007546
26.48,0.00595
26.52,0.004267
26.56,0.001352
26.6,-0.000852
26.64,-0.00335
26.68,-0.005346
26.72,-0.006838
26.76,-0.00741
26.8,-0.007168
26.84,-0.006404
26.88,-0.004496
26.92,-0.002361
26.96,0.000276
27,0.002774
27.04,0.005117
27.08,0.006748
27.12,0.008084
27.16,0.007997
27.2,0.007199
27.24,0.005412
27.28,0.003173
27.32,0.000675
27.36,-0.001893
27.4,-0.004114
27.44,-0.005693
27.48,-0.006699
27.52,-0.007133
27.56,-0.006734
27.6,-0.00578
27.64,-0.003871
27.68,-0.001667
27.72,0.001039
27.76,0.003711
27.8,0.005845
27.84,0.007286
27.88,0.007789
27.92,0.007476
27.96,0.006314
28,0.004509
28.04,0.002358
28.08,-0.000106
28.12,-0.002656
28.16,-0.004721
28.2,-0.006248
28.24,-0.007046
28.28,-0.00715
28.32,-0.006439
28.36,-0.004912
28.4,-0.003038
28.44,-0.000626
28.48,0.001959
28.52,0.004319
28.56,0.006158
28.6,0.007598
28.64,0.007737
28.68,0.007234
28.72,0.005741
28.76,0.003729
28.8,0.001213
28.84,-0.000904
28.88,-0.003385
28.92,-0.00519
28.96,-0.006543
29,-0.007202
29.04,-0.006925
29.08,-0.006092
29.12,-0.004166
29.16,-0.002066
29.2,0.000467
29.24,0.002826
29.28,0.005117
29.32,0.006609
29.36,0.007563
29.4,0.007424
29.44,0.006852
29.48,0.005082
29.52,0.002757
29.56,0.000432
29.6,-0.00198
29.64,-0.004166
29.68,-0.005918
29.72,-0.006526
29.76,-0.006959
29.8,-0.00656
29.84,-0.005363
29.88,-0.003576
29.92,-0.00139
29.96,0.001248
30,0.003642
30.04,0.005984
30.08,0.007181
30.12,0.007789
30.16,0.007355
30.2,0.00614
30.24,0.004353
30.28,0.002184
30.32,-0.000245
30.36,-0.002847
30.4,-0.004738
30.44,-0.006196
30.48,-0.006942
30.52,-0.006994
30.56,-0.006127
30.6,-0.004669
30.64,-0.002708
30.68,-0.000331
30.72,0.002219
30.76,0.004475
30.8,0.006539
30.84,0.007667
30.88,0.007806
30.92,0.007181
30.96,0.005585
31,0.003607
31.04,0.001091
31.08,-0.00132
31.12,-0.003593
31.16,-0.005224
31.2,-0.006387
31.24,-0.006994
31.28,-0.006664
31.32,-0.005866
31.36,-0.004201
31.4,-0.002084
31.44,0.000762
31.48,0.003121
31.52,0.005412
31.56,0.006765
31.6,0.007633
31.64,0.007442
31.68,0.006539
31.72,0.005117
31.76,0.002757
31.8,0.000345
31.84,-0.002153
31.88,-0.004218
31.92,-0.00597
31.96,-0.006803
32,-0.007081
32.04,-0.0063
32.08,-0.005207
32.12,-0.003298
32.16,-0.001077
32.2,0.001542
32.24,0.003885
32.28,0.006123
32.32,0.007234
32.36,0.007771
32.4,0.007338
32.44,0.005967
32.48,0.004093
32.52,0.001681
32.56,-0.00047
32.6,-0.002882
32.64,-0.00486
32.68,-0.006317
32.72,-0.006925
32.76,-0.006907
32.8,-0.006179
32.84,-0.004391
32.88,-0.002327
32.92,5E-05
32.96,0.002497
33,0.004787
33.04,0.006626
33.08,0.007511
33.12,0.007528
33.16,0.007147
33.2,0.005551
33.24,0.003434
33.28,0.000935
33.32,-0.001529
33.36,-0.003802
33.4,-0.005519
33.44,-0.006543
33.48,-0.006907
33.52,-0.006647
33.56,-0.005693
33.6,-0.003992
33.64,-0.001858
33.68,0.001005
33.72,0.003468
33.76,0.005655
33.8,0.006973
33.84,0.007737
33.88,0.007442
33.92,0.006505
33.96,0.004926
34,0.002531
34.04,0.00012
34.08,-0.002396
34.12,-0.004322
34.16,-0.006231
34.2,-0.006751
34.24,-0.007098
34.28,-0.006369
34.32,-0.005224
34.36,-0.003298
34.4,-0.000991
34.44,0.001803
34.48,0.004284
34.52,0.006297
34.56,0.007511
34.6,0.007823
34.64,0.007442
34.68,0.006071
34.72,0.004093
34.76,0.001612
34.8,-0.000609
34.84,-0.003055
34.88,-0.005068
34.92,-0.006474
34.96,-0.007168
35,-0.007098
35.04,-0.006057
35.08,-0.004582
35.12,-0.0025
35.16,-1.9E-05
35.2,0.00241
35.24,0.004822
35.28,0.006522
35.32,0.00765
35.36,0.007893
35.4,0.007251
35.44,0.005446
35.48,0.003399
35.52,0.000953
35.56,-0.001685
35.6,-0.003784
35.64,-0.005641
35.68,-0.006855
35.72,-0.00741
35.76,-0.006977
35.8,-0.005745
35.84,-0.003958
35.88,-0.001824
35.92,0.000831
35.96,0.003156
36,0.005464
36.04,0.006956
36.08,0.008049
36.12,0.007546
36.16,0.006748
36.2,0.004961
36.24,0.002497
36.28,5E-05
36.32,-0.002518
36.36,-0.004634
36.4,-0.006352
36.44,-0.007081
36.48,-0.00722
36.52,-0.006682
36.56,-0.005519
36.6,-0.003489
36.64,-0.001164
36.68,0.001647
36.72,0.004162
36.76,0.006175
36.8,0.007355
36.84,0.007858
36.88,0.007459
36.92,0.006071
36.96,0.004353
37,0.001768
37.04,-0.000748
37.08,-0.003246
37.12,-0.005085
37.16,-0.006751
37.2,-0.007168
37.24,-0.007046
37.28,-0.006317
37.32,-0.004912
37.36,-0.00276
37.4,-0.000245
37.44,0.002566
37.48,0.004926
37.52,0.006557
37.56,0.007633
37.6,0.007719
37.64,0.007043
37.68,0.005637
37.72,0.00352
37.76,0.000918
37.8,-0.001598
37.84,-0.003749
37.88,-0.005606
37.92,-0.006786
37.96,-0.00741
38,-0.006994
38.04,-0.006161
38.08,-0.004062
38.12,-0.001928
38.16,0.00071
38.2,0.003121
38.24,0.005412
38.28,0.006852
38.32,0.007685
38.36,0.007719
38.4,0.006834
38.44,0.004995
38.48,0.002514
38.52,8.5E-05
38.56,-0.002448
38.6,-0.004617
38.64,-0.006387
38.68,-0.007081
38.72,-0.007254
38.76,-0.006716
38.8,-0.005433
38.84,-0.003576
38.88,-0.001199
38.92,0.001647
38.96,0.003937
39,0.005898
39.04,0.007234
39.08,0.007719
39.12,0.00732
39.16,0.006036
39.2,0.004301
39.24,0.00182
39.28,-0.000783
39.32,-0.003264
39.36,-0.005259
39.4,-0.006699
39.44,-0.007098
39.48,-0.007133
39.52,-0.006369
39.56,-0.004912
39.6,-0.002813
39.64,-0.000279
39.68,0.002462
39.72,0.004874
39.76,0.006505
39.8,0.007546
39.84,0.00765
39.88,0.006973
39.92,0.005377
39.96,0.003486
40,0.001039
40.04,-0.001563
40.08,-0.003958
40.12,-0.005797
40.16,-0.006977
40.2,-0.007202
40.24,-0.006786
40.28,-0.005884
40.32,-0.004044
40.36,-0.001928
40.4,0.000658
40.44,0.003069
40.48,0.005273
40.52,0.007025
40.56,0.007806
40.6,0.007615
40.64,0.006522
40.68,0.004804
40.72,0.002427
40.76,-7.1E-05
40.8,-0.002379
40.84,-0.004461
40.88,-0.006283
40.92,-0.007133
40.96,-0.007376
41,-0.006821
41.04,-0.00538
41.08,-0.003333
41.12,-0.001112
41.16,0.001595
41.2,0.00392
41.24,0.005915
41.28,0.007181
41.32,0.007615
41.36,0.007476
41.4,0.006123
41.44,0.004162
41.48,0.001647
41.52,-0.000887
41.56,-0.003368
41.6,-0.004999
41.64,-0.006647
41.68,-0.007272
41.72,-0.007237
41.76,-0.006439
41.8,-0.00486
41.84,-0.002813
41.88,-1.9E-05
41.92,0.002514
41.96,0.004787
42,0.006453
42.04,0.007546
42.08,0.007615
42.12,0.006939
42.16,0.005516
42.2,0.003434
42.24,0.000901
42.28,-0.00165
42.32,-0.00401
42.36,-0.005849
42.4,-0.007029
42.44,-0.007497
42.48,-0.006855
42.52,-0.00597
42.56,-0.004096
42.6,-0.00198
42.64,0.000606
42.68,0.003104
42.72,0.005603
42.76,0.006782
42.8,0.007685
42.84,0.007511
42.88,0.006453
42.92,0.0047
42.96,0.002323
43,8.5E-05
43.04,-0.002604
43.08,-0.004669
43.12,-0.006352
43.16,-0.00722
43.2,-0.007393
43.24,-0.006734
43.28,-0.005346
43.32,-0.003368
43.36,-0.000852
43.4,0.001595
43.44,0.003989
43.48,0.00588
43.52,0.007442
43.56,0.007789
43.6,0.007216
43.64,0.005863
43.68,0.003937
43.72,0.001438
43.76,-0.000939
43.8,-0.003402
43.84,-0.005224
43.88,-0.006682
43.92,-0.007358
43.96,-0.007185
44,-0.006404
44.04,-0.004704
44.08,-0.002448
44.12,5E-05
44.16,0.002445
44.2,0.004752
44.24,0.006383
44.28,0.007702
44.32,0.007442
44.36,0.006991
44.4,0.005273
44.44,0.003139
44.48,0.000658
44.52,-0.001876
44.56,-0.004131
44.6,-0.005693
44.64,-0.006959
44.68,-0.007341
44.72,-0.006907
44.76,-0.00597
44.8,-0.004149
44.84,-0.001945
44.88,0.000953
44.92,0.003139
44.96,0.005498
45,0.006782
45.04,0.007528
45.08,0.007459
45.12,0.006366
45.16,0.004579
45.2,0.002184
45.24,-0.000349
45.28,-0.002813
45.32,-0.004825
45.36,-0.006421
45.4,-0.007168
45.44,-0.007306
45.48,-0.006699
45.52,-0.005415
45.56,-0.003402
45.6,-0.000939
45.64,0.001733
45.68,0.004024
45.72,0.00588
45.76,0.007164
45.8,0.007442
45.84,0.007338
45.88,0.005863
45.92,0.00385
45.96,0.001334
46,-0.001043
46.04,-0.003489
46.08,-0.005155
46.12,-0.006508
46.16,-0.007202
46.2,-0.007063
46.24,-0.006352
46.28,-0.004825
46.32,-0.00276
46.36,-0.00021
46.4,0.002601
46.44,0.004943
46.48,0.006522
46.52,0.007546
46.56,0.007511
46.6,0.006765
46.64,0.005117
46.68,0.003052
46.72,0.000536
46.76,-0.00191
46.8,-0.004166
46.84,-0.006022
46.88,-0.006821
46.92,-0.007341
46.96,-0.00689
47,-0.006022
47.04,-0.004183
47.08,-0.002014
47.12,0.000848
47.16,0.003295
47.2,0.005446
47.24,0.006887
47.28,0.007494
47.32,0.007563
47.36,0.006401
47.4,0.004596
47.44,0.002132
47.48,-0.000279
47.52,-0.00283
47.56,-0.004808
47.6,-0.006213
47.64,-0.007063
47.68,-0.007254
47.72,-0.006699
47.76,-0.005433
47.8,-0.003489
47.84,-0.000887
47.88,0.001785
47.92,0.004128
47.96,0.006002
48,0.007234
48.04,0.007598
48.08,0.00739
48.12,0.005689
48.16,0.003954
48.2,0.001438
48.24,-0.001025
48.28,-0.003489
48.32,-0.005433
48.36,-0.006873
48.4,-0.007254
48.44,-0.007168
48.48,-0.006474
48.52,-0.004947
48.56,-0.002795
48.6,-0.000297
48.64,0.002479
48.68,0.004891
48.72,0.006522
48.76,0.007598
48.8,0.007581
48.84,0.007077
48.88,0.005203
48.92,0.003295
48.96,0.000848
49,-0.001806
49.04,-0.004149
49.08,-0.006057
49.12,-0.007168
49.16,-0.007619
49.2,-0.007063
49.24,-0.006057
49.28,-0.004305
49.32,-0.002101
49.36,0.000623
49.4,0.003087
49.44,0.00562
49.48,0.00706
49.52,0.007702
49.56,0.007546
49.6,0.006383
49.64,0.004596
49.68,0.002167
49.72,-0.000314
49.76,-0.002604
49.8,-0.004738
49.84,-0.006456
49.88,-0.007306
49.92,-0.007532
49.96,-0.007011
50,-0.005485
50.04,-0.003559
50.08,-0.001164
50.12,0.001421
50.16,0.003885
50.2,0.005811
50.24,0.007095
50.28,0.007754
50.32,0.007268
50.36,0.005828
50.4,0.00385
50.44,0.0013
50.48,-0.001112
50.52,-0.003298
50.56,-0.005328
50.6,-0.006751
50.64,-0.007532
50.68,-0.007445
50.72,-0.006716
50.76,-0.005155
50.8,-0.002986
50.84,-0.000297
50.88,0.002254
50.92,0.004614
50.96,0.006262
51,0.007407
51.04,0.007737
51.08,0.006973
51.12,0.005325
51.16,0.003156
51.2,0.000727
51.24,-0.001858
51.28,-0.004149
51.32,-0.006057
51.36,-0.006942
51.4,-0.00741
51.44,-0.007202
51.48,-0.006265
51.52,-0.004513
51.56,-0.002084
51.6,0.00064
51.64,0.003104
51.68,0.005342
51.72,0.006748
51.76,0.007546
51.8,0.007355
51.84,0.006279
51.88,0.004874
51.92,0.002479
51.96,-0.000123
52,-0.002639
52.04,-0.004808
52.08,-0.006196
52.12,-0.00722
52.16,-0.007567
52.2,-0.007046
52.24,-0.005745
52.28,-0.003871
52.32,-0.001424
52.36,0.00149
52.4,0.003867
52.44,0.005845
52.48,0.007181
52.52,0.007633
52.56,0.007199
52.6,0.005759
52.64,0.004128
52.68,0.001508
52.72,-0.000973
52.76,-0.003437
52.8,-0.00545
52.84,-0.00689
52.88,-0.007463
52.92,-0.00741
52.96,-0.006821
53,-0.005172
53.04,-0.003142
53.08,-0.000522
53.12,0.002271
53.16,0.004735
53.2,0.00647
53.24,0.007581
53.28,0.00765
53.32,0.006956
53.36,0.005342
53.4,0.003434
53.44,0.000935
53.48,-0.001667
53.52,-0.00401
53.56,-0.00604
53.6,-0.007185
53.64,-0.007497
53.68,-0.007289
53.72,-0.006404
53.76,-0.00453
53.8,-0.002361
53.84,0.000345
53.88,0.002878
53.92,0.005394
53.96,0.006869
54,0.007615
54.04,0.007581
54.08,0.006435
54.12,0.00477
54.16,0.002584
54.2,6.8E-05
54.24,-0.002518
54.28,-0.004686
54.32,-0.006387
54.36,-0.007358
54.4,-0.007619
54.44,-0.007133
54.48,-0.00571
54.52,-0.003732
54.56,-0.001355
54.6,0.001282
54.64,0.003815
54.68,0.005707
54.72,0.007286
54.76,0.00765
54.8,0.00732
54.84,0.005863
54.88,0.003937
54.92,0.001664
54.96,-0.000817
55,-0.003368
55.04,-0.005363
55.08,-0.006821
55.12,-0.007567
55.16,-0.007463
55.2,-0.006578
55.24,-0.005033
55.28,-0.002969
55.32,-0.000418
55.36,0.00208
55.4,0.004509
55.44,0.006227
55.48,0.007563
55.52,0.007633
55.56,0.007008
55.6,0.005377
55.64,0.003226
55.68,0.001039
55.72,-0.001546
55.76,-0.003888
55.8,-0.00578
55.84,-0.006977
55.88,-0.007532
55.92,-0.007168
55.96,-0.006231
56,-0.004235
56.04,-0.002153
56.08,0.000571
56.12,0.003017
56.16,0.005221
56.2,0.006956
56.24,0.007702
56.28,0.007598
56.32,0.006487
56.36,0.004891
56.4,0.002341
56.44,-7.1E-05
56.48,-0.002431
56.52,-0.00453
56.56,-0.006265
56.6,-0.007237
56.64,-0.007376
56.68,-0.006925
56.72,-0.005606
56.76,-0.003524
56.8,-0.001112
56.84,0.001438
56.88,0.003902
56.92,0.005776
56.96,0.007129
57,0.007511
57.04,0.00739
57.08,0.006002
57.12,0.004093
57.16,0.001542
57.2,-0.000973
57.24,-0.003385
57.28,-0.005398
57.32,-0.006543
57.36,-0.007324
57.4,-0.007237
57.44,-0.006526
57.48,-0.004964
57.52,-0.002899
57.56,-7.1E-05
57.6,0.002289
57.64,0.004752
57.68,0.006279
57.72,0.007338
57.76,0.007407
57.8,0.00706
57.84,0.005446
57.88,0.003278
57.92,0.000796
57.96,-0.001772
58,-0.00401
58.04,-0.005606
58.08,-0.006699
58.12,-0.007341
58.16,-0.006942
58.2,-0.006005
58.24,-0.00427
58.28,-0.002153
58.32,0.000744
58.36,0.003
58.4,0.005273
58.44,0.006713
58.48,0.007459
58.52,0.007234
58.56,0.006435
58.6,0.004492
58.64,0.002219
58.68,-0.000158
58.72,-0.002622
58.76,-0.004617
58.8,-0.006283
58.84,-0.007116
58.88,-0.007029
58.92,-0.006491
58.96,-0.005328
59,-0.003507
59.04,-0.001216
59.08,0.001282
59.12,0.00385
59.16,0.005429
59.2,0.006817
